ID,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,Class
585,0,0,0,0,0,0,0.784018417028,0.192447073557,0,0,acq
586,0.0705631814592,0.510471467595,0,0.0558738065301,0,0.0510499440358,0,0.0114233428827,0.281649316387,0,trade
587,0,0,0,0.0612153145295,0,0.0347403939739,0.647171618673,0,0.250348876491,0,earn
588,0,0,0,0,0.917173080738,0,0,0,0,0.0699217929635,earn
589,0,0.705618872284,0,0,0,0,0,0,0,0.271516768513,money-fx
590,0,0.311534441781,0,0,0,0,0,0,0.661154904301,0.0223800843557,grain
591,0,0,0.209386381038,0,0,0.150478219077,0.555457732065,0,0,0.0675323805405,acq
592,0,0.131955002699,0,0.0875318438283,0,0,0,0.0449202291093,0.624894352092,0.105378278193,grain
593,0,0.847281582618,0,0,0,0,0.134110151614,0,0,0,interest
594,0,0,0,0,0,0.0843192918654,0.833224525619,0,0.0605749079905,0,acq
595,0.0239365698706,0,0,0.3229894729,0,0,0.640570956535,0,0,0,acq
596,0,0,0,0.0356098790574,0,0.0822232973244,0.831802080873,0,0.0375942897176,0,acq
597,0,0.395912046136,0,0,0,0.0997861225933,0.0427212759762,0.408843463455,0,0.0475277843878,interest
598,0,0.101030314192,0.716221923702,0,0,0,0.14976697701,0.0307984547598,0,0,acq
599,0.0330794361837,0,0.332488125421,0,0,0.318951211994,0,0.0427469238359,0,0.26311627875,earn
600,0.179524055007,0,0,0,0.648588552097,0.113545106208,0,0,0,0,earn
601,0,0,0,0,0.136045512467,0,0.684114061389,0,0,0.157959452802,acq
602,0,0,0,0.0318945120347,0.959593308006,0,0,0,0,0,earn
603,0.0246119349687,0.170503305842,0.533244183631,0.0925087305874,0,0.119264908989,0,0.028648493992,0.0293311882801,0,acq
604,0,0.114484447298,0,0,0,0.564014219827,0,0.0709149479124,0,0.243085277711,money-fx
605,0,0.408910963595,0.141349074529,0,0,0.270854154804,0.160700186798,0,0,0,money-fx
606,0,0,0,0,0,0,0,0,0,0.979066978488,money-fx
607,0,0.137491270932,0,0.0313223179845,0,0.112752970782,0,0.704795362601,0,0,money-fx
608,0.0608530803651,0.627486366201,0,0,0.0114148590313,0,0,0.0725840482509,0.224987284118,0,money-fx
609,0.0111111280621,0.0111111807754,0.0111116845796,0.0111114113793,0.899995582992,0.0111118070328,0.0111130721319,0.0111111719212,0.0111114033104,0.0111115578148,earn
610,0,0,0.77150651522,0,0,0,0.209886228254,0,0,0,acq
611,0,0,0,0,0.949998916008,0,0,0,0,0,earn
612,0,0,0,0,0.949414246991,0.0413880865309,0,0,0,0,earn
613,0,0,0.684513289531,0,0,0.0957359292345,0,0,0,0.189307507953,acq
614,0,0.0695677684662,0.785969190851,0,0,0,0.125578598455,0,0,0.0149363184564,acq
615,0,0.262364120285,0,0,0,0.228743658219,0,0,0,0.498595298943,money-fx
616,0,0.641971563244,0.0122545714566,0.112159215892,0,0,0.0294262813266,0.0766212690851,0.110396633105,0.0151290813069,interest
617,0,0.50266714379,0.316513610828,0.0829574685157,0,0.020561400828,0.023374403406,0,0.0520388264925,0,acq
618,0,0.104603134336,0.553743792301,0,0,0,0.284310576002,0,0.0178900611497,0.0376534300907,acq
619,0,0,0.115893260769,0,0.854472499806,0,0,0,0,0,earn
620,0,0,0,0,0.924996649423,0,0,0,0,0,earn
621,0.699999971104,0.0333333349319,0.0333333381516,0.0333333333335,0.0333333333335,0.0333333333859,0.0333333333362,0.0333333534063,0.0333333333518,0.033333335665,acq
622,0.699999972435,0.0333333349223,0.0333333381172,0.0333333333335,0.0333333333335,0.0333333333859,0.0333333333362,0.0333333521482,0.0333333333518,0.0333333356365,earn
623,0,0,0,0,0.943744450998,0,0,0,0,0,earn
624,0,0,0.938401556161,0,0,0.0415948511738,0,0,0,0,acq
625,0.195377298579,0.0594575400882,0.480439169589,0,0,0,0.229444604164,0.0265074868536,0,0,acq
626,0.0111133627382,0.0111138360327,0.101281232173,0.0111121187363,0.809815601842,0.0111125422443,0.0111151296875,0.0111116431308,0.0111122757907,0.0111122576247,earn
627,0.699999971791,0.0333333349484,0.0333333382225,0.0333333333335,0.0333333333335,0.0333333333859,0.0333333333362,0.0333333526076,0.0333333333518,0.0333333356895,acq
628,0,0,0,0,0.965383951407,0,0,0,0,0,earn
629,0.0280031328159,0,0,0,0.548493645981,0.406427779391,0,0,0,0,earn
630,0,0,0.590203941159,0,0.0804927520272,0,0.29747230203,0,0,0,acq
631,0,0.0618364811329,0,0,0,0,0.137591783709,0,0,0.787361372581,money-fx
632,0,0,0.113938957975,0.0545568632083,0,0.023088739433,0.800818208384,0,0,0,earn
633,0.115626532323,0.576665562528,0,0,0,0,0,0,0.299841038265,0,trade
634,0.055076943448,0.581805516386,0,0.051120253466,0,0,0,0.0389139070805,0.26891570057,0,trade
635,0,0,0.169492309076,0,0,0.2266849118,0,0,0,0.584374194851,acq
636,0.699999977068,0.0333333348865,0.0333333377644,0.0333333333335,0.0333333333335,0.0333333333857,0.0333333333362,0.0333333479817,0.0333333333517,0.0333333355588,earn
637,0,0,0.507914777955,0,0.0571322197516,0,0.413075635992,0,0,0,earn
638,0,0,0,0,0.918180887538,0,0,0,0,0,earn
639,0,0,0,0.109680978339,0,0.121512021376,0.599523285534,0,0.134547765956,0.0307979742253,earn
640,0,0,0,0,0,0,0.0691825335518,0,0.910302251695,0,grain
641,0,0,0,0,0.959087759447,0,0,0,0,0,earn
642,0,0,0,0,0.935710952349,0,0,0,0,0,earn
643,0,0,0,0.0383635991836,0,0,0.080289875841,0.0363301612343,0.839354197208,0,grain
644,0,0,0.551229424045,0,0,0,0.419137417014,0,0,0,interest
645,0,0,0,0,0.97352682112,0,0,0,0,0,earn
646,0.21221921267,0,0.461445176419,0,0,0.153340198187,0.147159710665,0.0202790875233,0,0,acq
647,0,0.0543263563443,0.147301847075,0,0.0428813767328,0.0599893469441,0.592608932118,0.0999063853648,0,0,earn
648,0,0,0,0,0.744936767006,0,0.230818857735,0,0,0,earn
649,0,0,0,0,0.934833561488,0,0.0473872641787,0,0,0,earn
650,0,0,0,0,0,0,0,0,0,0.96665989127,money-fx
651,0,0,0.796578583381,0,0,0.103813978993,0,0,0,0.0746016838,acq
652,0.165705728834,0.0100003811445,0.754285457324,0.0100003230264,0.0100033828702,0.0100009622895,0.0100023180197,0.010000444023,0.0100005756531,0.0100004268156,earn
653,0.699999972044,0.0333333349209,0.0333333379825,0.0333333333335,0.0333333333335,0.0333333333859,0.0333333333362,0.03333335268,0.0333333333518,0.0333333356315,earn
654,0,0,0,0,0.573661566191,0.37633619544,0,0,0,0,earn
655,0,0,0,0,0.947052254963,0,0,0,0,0,earn
656,0.699999974125,0.0333333349223,0.0333333380856,0.0333333333335,0.0333333333335,0.0333333333859,0.0333333333362,0.03333335051,0.0333333333518,0.0333333356166,interest
657,0.0125000049341,0.0125000077485,0.0125001047716,0.0125000341519,0.887499061504,0.0125000651731,0.0125004016882,0.0125000096638,0.0125000699733,0.0125002403912,earn
658,0,0,0.458168317006,0,0,0,0.475155910382,0,0,0,earn
659,0,0,0,0,0.988311162013,0,0,0,0,0,earn
660,0.699999973809,0.0333333349316,0.0333333380614,0.0333333333335,0.0333333333335,0.0333333333859,0.0333333333362,0.0333333508048,0.0333333333518,0.0333333356523,acq
661,0.699999972468,0.0333333349482,0.0333333380494,0.0333333333335,0.0333333333335,0.0333333333859,0.0333333333362,0.0333333521315,0.0333333333518,0.033333335662,earn
662,0,0,0,0,0,0.567542512447,0.385389197803,0,0,0,interest
663,0,0.0262083435486,0.584763854868,0,0,0,0.302663848837,0,0,0.0820773552089,acq
664,0,0,0,0,0.867522885437,0.0824654699918,0,0,0,0,earn
665,0,0.0703462160818,0,0,0,0,0.915615537054,0,0,0,earn
666,0,0,0,0,0.429103815913,0.187491543025,0.36712438855,0,0,0,earn
667,0,0,0,0,0.943749562344,0,0,0,0,0,earn
668,0,0,0,0,0.930764743725,0,0,0,0,0,earn
669,0,0.342578504042,0,0.0632056627507,0,0.304134739697,0.140230913572,0,0,0.13702573066,acq
670,0,0,0,0,0.773887152668,0.196481233281,0,0,0,0,earn
671,0,0.746282263735,0,0,0,0.232661563032,0,0,0,0,money-fx
672,0,0.0505222853356,0.21160777593,0,0.0515867282274,0.129799296566,0.416691418148,0,0,0.136666632177,acq
673,0,0.093768037823,0,0,0.0883645869611,0,0.772414457147,0,0,0.0402343126887,earn
674,0,0,0,0,0.930768667175,0,0,0,0,0,earn
675,0,0.0733593854137,0,0,0.150927871108,0.146758559936,0.613161087609,0,0,0,earn
676,0,0,0,0,0.977488166129,0,0,0,0,0,earn
677,0.0759811675508,0.0602105201567,0,0,0.0156225612194,0,0.839612327308,0,0,0,earn
678,0,0,0,0,0.979999318827,0,0,0,0,0,earn
679,0,0,0,0,0.971873492243,0,0,0,0,0,earn
680,0,0,0,0,0.97096701129,0,0,0,0,0,earn
681,0,0,0,0,0.960868460571,0,0,0,0,0,earn
682,0.234734460559,0.0518636353018,0.107209592322,0,0,0.0108987413965,0.512310352856,0,0,0.0797565958764,earn
683,0,0.383124015878,0,0.0320560349107,0,0.11685448638,0,0.0531405017357,0.393764377917,0.0186932097673,trade
684,0.0293455037727,0.0386138886583,0,0,0,0,0,0.204409758752,0.720886866317,0,grain
685,0,0,0,0,0.981998621955,0,0,0,0,0,earn
686,0,0,0.133389895278,0,0.828511150212,0,0,0,0,0,earn
687,0,0,0,0,0.967849293896,0,0,0,0,0,earn
688,0.177066494389,0.185883343775,0,0.222026494483,0,0.0463488641495,0.0330528837996,0.288918658609,0,0.0428561441021,crude
689,0,0.105264612568,0,0,0,0.07577377785,0.779837612861,0,0.0361382357845,0,earn
690,0,0,0,0,0.115356762358,0,0.745453252854,0,0.0564697188963,0.071179106456,earn
691,0,0,0.398644238733,0,0,0.158317654239,0.359978497405,0,0.0463256568573,0.0290393365233,acq
692,0,0,0,0,0.975673899547,0,0,0,0,0,earn
693,0.699999973795,0.0333333349116,0.0333333380834,0.0333333333335,0.0333333333335,0.0333333333859,0.0333333333362,0.0333333508292,0.0333333333518,0.0333333356397,earn
694,0,0,0.12574069863,0,0.812713240848,0,0,0,0,0,earn
695,0.0100000033296,0.0100000047693,0.0100000644836,0.0100000209859,0.909999421233,0.0100000400888,0.0100002476687,0.0100000059605,0.0100000429771,0.0100001485034,earn
696,0.0456184289181,0,0,0,0.922380039183,0,0,0,0,0,earn
697,0,0,0.558759569423,0.41046179865,0,0,0,0,0,0,acq
698,0,0,0,0,0.778027576763,0.171971392456,0,0,0,0,earn
699,0,0.472171760345,0,0,0,0.511499455341,0,0,0,0,money-fx
700,0.0100000033296,0.0100000047693,0.0100000644837,0.0100000209859,0.909999421196,0.0100000400888,0.0100002477104,0.0100000059605,0.0100000429771,0.0100001484986,earn
701,0.0125000049341,0.0125000077485,0.0125001047717,0.012500034152,0.887499061425,0.0125000651731,0.0125004017491,0.0125000096638,0.0125000699733,0.0125002404097,earn
702,0.0125000049341,0.0125000077485,0.0125001047718,0.0125000341519,0.887499061463,0.0125000651731,0.0125004017216,0.0125000096638,0.0125000699733,0.012500240399,earn
703,0.0200000291354,0.0200000034361,0.0200003167995,0.0200000051254,0.819999410187,0.0200000474679,0.0200001279836,0.020000028639,0.0200000101307,0.0200000210955,earn
704,0.0142865710791,0.0142859363676,0.0142863748033,0.0142863452241,0.871424211753,0.0142862280644,0.0142860945382,0.0142860737959,0.0142859574829,0.0142862068909,earn
705,0.0142859049217,0.0142858329574,0.0142859818468,0.0142857363868,0.871426852405,0.0142858843078,0.0142860203415,0.0142858080704,0.0142858671446,0.0142861116177,earn
706,0,0,0.467167578964,0,0.160091653349,0,0.322733409362,0,0,0,earn
707,0,0,0.571574784784,0,0,0,0.301086803918,0,0.107888493981,0,acq
708,0,0,0.520172170272,0,0.103719186294,0,0.322255019567,0,0,0,earn
709,0,0,0.689768917061,0,0,0.123757261876,0.171577018019,0,0,0,acq
710,0,0.024816383623,0,0,0,0,0.908164958201,0,0.060350435527,0,earn
711,0,0,0,0,0.963999426415,0,0,0,0,0,earn
712,0.0142857277354,0.0142857158663,0.0142858614441,0.0142857166464,0.871428295012,0.0142857362705,0.0142857748125,0.014285727755,0.0142857189504,0.0142857255076,earn
713,0,0,0,0,0,0.340246575961,0.497494439832,0,0.0891151679393,0.0651419645445,acq
714,0.125407258451,0,0.260365870007,0.305011787367,0,0,0.191762376792,0,0,0.101320445948,acq
715,0,0,0.349732666597,0.122265646461,0,0,0.282993167537,0,0,0.22278274278,acq
716,0,0,0.242706378395,0,0.703954337918,0,0,0,0,0,earn
717,0.699999973665,0.0333333349254,0.0333333380629,0.0333333333335,0.0333333333335,0.0333333333859,0.0333333333362,0.0333333509673,0.0333333333518,0.0333333356381,acq
718,0,0,0,0,0,0.209260082451,0.752635287104,0,0,0,interest
719,0,0,0.871885858842,0,0,0.0372983327088,0.0768134552109,0,0,0,acq
720,0,0,0,0,0.890849145619,0,0.0691493021592,0,0,0,earn
721,0,0,0,0,0.713334963588,0,0.236661431462,0,0,0,earn
722,0.699999973228,0.0333333349211,0.0333333380393,0.0333333333335,0.0333333333335,0.0333333333859,0.0333333333362,0.033333351433,0.0333333333518,0.0333333356375,earn
723,0,0,0.633543322718,0,0,0,0.324346242947,0,0,0,acq
724,0,0,0.264764510232,0,0,0,0.71301045073,0,0,0,acq
725,0,0,0.548859236384,0,0.414774394621,0,0,0,0,0,earn
726,0,0,0,0,0.960869281964,0,0,0,0,0,earn
727,0,0,0,0,0.935708851856,0,0,0,0,0,earn
728,0.69999997311,0.0333333349572,0.0333333380717,0.0333333333335,0.0333333333335,0.0333333333859,0.0333333333362,0.0333333514894,0.0333333333518,0.0333333356312,earn
729,0,0.0978054150979,0.22635386096,0,0,0,0.661838451083,0,0,0,acq
730,0.0125000049341,0.0125000077485,0.0125001047718,0.012500034152,0.887499061302,0.0125000651732,0.0125004018894,0.0125000096638,0.0125000699733,0.0125002403922,earn
731,0,0,0,0.364242372656,0,0,0.607179664124,0,0,0,crude
732,0,0.176550481614,0,0.158880102161,0,0.0516672715367,0.15579681424,0.108360253758,0.345985909101,0,earn
733,0,0,0,0,0.979544860409,0,0,0,0,0,earn
734,0,0.110780860088,0,0,0.0686042490326,0,0.728919657602,0,0.0857533612601,0,earn
735,0.0125001307398,0.0125001848149,0.0125003693624,0.0125000842875,0.887498352755,0.012500339739,0.0125001974446,0.0125000647398,0.0125000687727,0.0125002073441,earn
736,0,0,0,0.452726791756,0,0,0.0611821878241,0,0,0.462754463175,crude
737,0.69999997382,0.0333333349318,0.033333338104,0.0333333333335,0.0333333333335,0.0333333333859,0.0333333333362,0.0333333507645,0.0333333333518,0.0333333356387,earn
738,0,0,0,0,0.939998901777,0,0,0,0,0,earn
739,0,0.103548622449,0,0.025760714069,0,0.412327358981,0.0787052360752,0,0.371323564043,0,trade
740,0,0,0.789168296091,0,0,0,0.186031812205,0.0187117540725,0,0,acq
741,0,0,0,0,0,0,0.967851848847,0,0,0,acq
742,0.0200000088982,0.020000000229,0.0200000261277,0.020000001041,0.81999988564,0.0200000029826,0.0200000637156,0.020000001518,0.0200000011475,0.0200000087007,earn
743,0,0,0.663567162245,0,0,0,0,0,0,0.31357107024,acq
744,0,0,0.280914862601,0,0,0,0.596615374164,0,0.0835730028459,0,acq
745,0.0384398909311,0,0,0,0.938027333633,0,0,0,0,0,earn
746,0,0,0.478779425766,0,0,0.467874174458,0,0,0,0,acq
747,0,0,0,0,0.930768524202,0,0,0,0,0,earn
748,0.0430108958769,0,0.654963476081,0.0660791396125,0,0,0.217192994695,0,0,0,acq
749,0,0,0.75329513186,0,0,0,0.220894775812,0,0,0,acq
750,0.0125000049341,0.0125000077485,0.0125001047719,0.0125000341519,0.887499061627,0.0125000651731,0.0125004015457,0.0125000096638,0.0125000699732,0.0125002404105,earn
751,0,0,0.435261204392,0.298938929168,0,0,0.224617994906,0,0,0,acq
752,0,0,0.862242461524,0.0977472598218,0,0,0,0,0,0,acq
753,0.0166666857575,0.0166666689099,0.016666879652,0.0166666700169,0.849999606236,0.016666697873,0.0166667505325,0.0166666855287,0.0166666732802,0.016666682213,earn
754,0.0166666857574,0.0166666689099,0.016666881286,0.016666670017,0.849999604554,0.016666697874,0.0166667505789,0.0166666855291,0.0166666732803,0.0166666822133,earn
755,0.0166666857607,0.0166666689102,0.0166668962332,0.0166666700174,0.849999589662,0.0166666978787,0.016666750509,0.0166666855322,0.0166666732812,0.0166666822154,earn
756,0.0166666857595,0.0166666689101,0.0166668910067,0.0166666700173,0.849999594822,0.0166666978785,0.0166667505797,0.0166666855309,0.0166666732809,0.0166666822149,earn
757,0.016666685756,0.0166666689097,0.0166668744062,0.0166666700167,0.849999611692,0.0166666978702,0.0166667503298,0.0166666855278,0.0166666732798,0.0166666822121,earn
758,0.0166666857567,0.0166666689098,0.016666877055,0.0166666700168,0.849999608969,0.0166666978724,0.0166667503999,0.0166666855282,0.01666667328,0.0166666822125,earn
759,0,0.12719818684,0.566170184731,0,0.0132281817872,0,0.0753894027012,0.135731786865,0,0.0751376823565,acq
760,0,0,0,0,0.943745764669,0,0,0,0,0,earn
761,0,0,0,0,0.95499896425,0,0,0,0,0,earn
762,0,0,0.392379960748,0.0848484645352,0,0,0.429007902603,0,0.0687597529112,0,acq
763,0,0,0,0,0.962499780234,0,0,0,0,0,earn
764,0,0,0,0,0.127660008257,0.175667092524,0.60928579153,0,0,0.0812004002154,earn
765,0.0560649334388,0,0.125824253044,0.141350248468,0,0,0.580016381511,0.0719023123219,0,0.0208406297805,acq
766,0.0142867733694,0.0142873973561,0.301109167437,0.0142861178196,0.584595430436,0.0142864461671,0.0142888882849,0.0142868352369,0.0142863217505,0.0142866221428,earn
767,0,0,0,0,0.448545848336,0.498117333931,0,0,0,0,earn
768,0,0.220269204384,0.489547612228,0,0,0.0255903302359,0.254420750418,0,0,0,earn
769,0,0,0,0,0.765487778178,0.192399646644,0,0,0,0,earn
770,0,0,0,0,0.959088415153,0,0,0,0,0,earn
771,0,0,0.573490526402,0,0,0,0,0,0,0.397932397398,acq
772,0.0310424220118,0,0,0.0238003324538,0.0815550808735,0,0.738237160151,0,0.11948123096,0,earn
773,0,0.110089617501,0,0.0878287712266,0.116648546037,0,0.500620599714,0,0.0364374232798,0.142024000389,earn
774,0,0,0,0,0.186089794171,0,0.790376002368,0,0,0,earn
775,0,0.10353060164,0,0.0257510689939,0,0.412237744371,0.0787377791803,0,0.371408301419,0,trade
776,0,0,0.255664932249,0,0,0.357844429747,0.360561662485,0,0,0,acq
777,0,0,0.447978070822,0,0,0.0446564627255,0.470518637009,0,0,0,acq
778,0.0164078519495,0.165291669588,0.267372006534,0,0,0.0376153292109,0.265916712632,0.0837814794404,0.056972996581,0.105886990274,acq
779,0.0125001499416,0.01250031008,0.0125007719916,0.0125004522729,0.887495852119,0.0125004260463,0.0125005477088,0.0125001985116,0.0125003284157,0.0125009629124,earn
780,0,0,0.558819649352,0.410401578798,0,0,0,0,0,0,acq
781,0,0,0.0787898872187,0,0,0.200277560413,0.642050025886,0,0.0581892039593,0,acq
782,0.0125000089605,0.0125000302769,0.0125002861155,0.012500131221,0.887497484518,0.012500288389,0.0125011940895,0.0125000291109,0.0125001644261,0.0125003828923,earn
783,0,0,0.401639803333,0,0,0,0.39572397718,0,0,0.173465317927,acq
784,0,0,0,0,0.216806538485,0,0,0.0265539582569,0.662791038813,0.0835018262216,grain
785,0,0,0,0,0.16249577225,0,0.820835478792,0,0,0,earn
786,0.699999973353,0.0333333349332,0.033333338146,0.0333333333335,0.0333333333335,0.0333333333859,0.0333333333362,0.0333333511995,0.0333333333518,0.0333333356274,earn
787,0,0.0974154215531,0.214515107387,0,0,0.135067727427,0.443505770983,0,0,0.086763435778,acq
788,0,0.0973219273602,0.0524026495576,0,0.828396098489,0,0,0,0,0,earn
789,0.0250084326595,0.0250041803486,0.0250073601947,0.0250073030975,0.405934515491,0.394020778816,0.0250101222531,0.0250018510786,0.0250018717556,0.0250035843048,earn
790,0.699999972341,0.0333333349256,0.033333338212,0.0333333333335,0.0333333333335,0.0333333333859,0.0333333333362,0.0333333521365,0.0333333333518,0.0333333356441,earn
791,0,0,0,0,0.663276586371,0.292277541456,0,0,0,0,earn
792,0,0,0,0,0.895972134868,0.0720255871015,0,0,0,0,earn
793,0.0111126519644,0.0111115134922,0.899991058734,0.0111114706777,0.0111128607608,0.0111121619318,0.0111133735667,0.0111115991245,0.0111117364747,0.0111115732732,earn
794,0,0,0,0,0.959090452845,0,0,0,0,0,earn
795,0.0100000258324,0.0100001118958,0.0100001309827,0.0100000819066,0.909998565323,0.0100001917578,0.0100004492524,0.0100000378363,0.0100000992249,0.0100003059886,earn
796,0,0,0,0,0,0.561530572373,0.12861902651,0.0727675039516,0,0.223443488173,acq
797,0,0,0,0,0.960869013008,0,0,0,0,0,earn
798,0.0492994010657,0,0.190643999242,0,0,0.045688967267,0.31213434055,0.0690259889188,0.0838315336407,0.237833705799,acq
799,0,0.814014445552,0,0,0,0.0477620023138,0,0.087024409058,0.0281701360012,0.0148403502641,interest
800,0,0,0,0,0.226255137904,0,0.742972510423,0,0,0,earn
801,0,0,0,0,0.977496338029,0,0,0,0,0,earn
802,0,0,0.256130517274,0,0,0,0.349848334591,0,0,0.371433871431,acq
803,0,0,0,0,0,0,0.811280870864,0,0.170110642386,0,earn
804,0.01498962529,0.520116581567,0.0692760372966,0,0.0364676398936,0.0452295624868,0.175133509076,0,0.136200083918,0,acq
805,0,0,0.668121292202,0,0.0415905403701,0,0.256949959685,0,0,0,acq
806,0,0,0,0,0.918180892704,0,0,0,0,0,earn
807,0,0,0,0.0494072798311,0.612939009334,0.308485370142,0,0,0,0,earn
808,0,0,0,0,0.963995532303,0,0,0,0,0,earn
809,0,0.154582072341,0.228217374329,0.0937995156952,0,0.0490426613204,0.146908016019,0.322043631731,0,0,earn
810,0.027768914819,0,0.0544357339244,0.0569826651109,0.635536541608,0,0.213909564083,0,0,0,earn
811,0,0,0.406850783274,0,0,0,0.573635677923,0,0,0,acq
812,0,0,0,0,0.918169442645,0,0,0,0,0,earn
813,0,0,0,0.509056799672,0,0,0,0,0.158383885962,0.303387183979,crude
814,0.111348320582,0,0,0,0.02962430946,0,0.789334766374,0.0574443162191,0,0,acq
815,0.0111112917794,0.0111114067975,0.0111114810283,0.0111114300868,0.899996987471,0.0111116453702,0.0111114445211,0.0111112377975,0.0111113212192,0.0111117539288,earn
816,0.699999972049,0.0333333349345,0.0333333382442,0.0333333333335,0.0333333333335,0.0333333333859,0.0333333333362,0.0333333523622,0.0333333333518,0.0333333356691,earn
817,0,0.0527505180305,0,0.0474625734552,0,0.0579254295257,0.837021430562,0,0,0,earn
818,0,0,0,0,0,0,0.371593657431,0,0.256889197199,0.351514231063,grain
819,0,0.027297956385,0.164539072179,0,0.795431206682,0,0,0,0,0,earn
820,0.699999971943,0.0333333349248,0.0333333381057,0.0333333333335,0.0333333333335,0.0333333333859,0.0333333333362,0.0333333526325,0.0333333333518,0.033333335653,earn
821,0,0.323119210794,0,0.251914616934,0,0,0.0142403919096,0.180882861141,0.226509049574,0,crude
822,0,0,0,0,0.952623070898,0,0,0,0,0,earn
823,0.6999999734,0.0333333349271,0.033333338105,0.0333333333335,0.0333333333335,0.0333333333859,0.0333333333362,0.0333333511957,0.0333333333518,0.0333333356309,earn
824,0,0.193825270446,0,0.14308689055,0.256612974743,0.200739662997,0.153430494968,0,0,0.0471083718474,earn
825,0,0,0,0,0.721780237755,0.259613301053,0,0,0,0,earn
826,0,0.0314222965049,0,0,0.681260380387,0.0779688183244,0.198438482297,0,0,0,earn
827,0,0,0.611799952801,0,0,0,0.364666823007,0,0,0,acq
828,0.090886194064,0,0.121029962399,0,0,0,0.362145863015,0,0,0.390636243086,acq
829,0.0142857256952,0.0142857550183,0.0142860990823,0.0142858908951,0.871425474594,0.0142861023176,0.0142870346722,0.014285753418,0.014285935612,0.0142862286955,earn
830,0.699999972777,0.0333333349374,0.0333333380668,0.0333333333335,0.0333333333335,0.0333333333859,0.0333333333362,0.0333333517895,0.0333333333518,0.0333333356889,grain
831,0,0,0,0,0.94705813444,0,0,0,0,0,earn
832,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,earn
833,0,0,0,0,0.773060946539,0,0.206423925891,0,0,0,earn
834,0.0200000088982,0.020000000229,0.0200000261276,0.020000001041,0.819999885647,0.0200000029826,0.0200000637082,0.020000001518,0.0200000011475,0.0200000087007,earn
835,0,0,0,0,0.967848697233,0,0,0,0,0,earn
836,0,0.314164157812,0.0750682321502,0.319700674205,0,0.104159248618,0.0169707957405,0.0277538626823,0.0621266372392,0.0792594323333,crude
837,0,0,0.842592458016,0,0,0,0.0846729330166,0,0,0,earn
838,0,0,0,0,0.952628589528,0,0,0,0,0,earn
839,0,0,0,0,0.778443085894,0.133363736253,0.0754649876905,0,0,0,earn
840,0,0,0,0,0.118899356938,0,0.872766262986,0,0,0,earn
841,0,0,0,0,0.939994301477,0,0,0,0,0,earn
842,0,0.396737361078,0.280345602878,0,0.104805118131,0.0577622701389,0,0,0.144720769995,0,acq
843,0,0,0.968959310118,0,0,0,0,0,0,0,acq
844,0,0.299960124029,0,0.248813164135,0,0,0.0136446485156,0.154494496237,0.279861179634,0,crude
845,0,0,0.315870007213,0.297157326775,0.0914525129654,0,0,0,0.142813744554,0.141339645102,crude
846,0,0,0.224773661655,0,0,0,0.338644365257,0,0,0.392826973343,acq
847,0.0142859236905,0.0142862475851,0.0142864815737,0.0142860631636,0.871424125329,0.0142861879053,0.0142863362132,0.0142860713349,0.0142860739463,0.014286489258,earn
848,0.0111129052399,0.0111134653512,0.0929935422161,0.0111120109695,0.818106479631,0.0111127488863,0.0111132536468,0.0111115908645,0.0111118881126,0.0111121150824,earn
849,0,0,0,0,0.972725151947,0,0,0,0,0,earn
850,0,0,0.558908400204,0,0,0.431889770719,0,0,0,0,acq
851,0.0168740555702,0,0,0.333724137712,0,0,0.0218108615535,0.15974777912,0.394680547651,0.0700364676192,crude
852,0,0,0,0,0.935713318896,0,0,0,0,0,earn
853,0,0,0,0,0,0,0.924991053551,0,0,0,acq
854,0,0,0,0,0.604630788816,0.345367734608,0,0,0,0,earn
855,0,0,0,0,0.943749563464,0,0,0,0,0,earn
856,0,0,0,0,0,0.127382090814,0.766786902768,0.0708265765498,0,0,acq
857,0,0,0,0,0.947051452667,0,0,0,0,0,earn
858,0,0,0,0,0.688037093502,0.183839843877,0.0869431486998,0,0,0,earn
859,0,0,0,0,0.935709420953,0,0,0,0,0,earn
860,0.0166674349103,0.0166706898681,0.84997964909,0.0166682468403,0.0166669032598,0.016670600721,0.0166707057553,0.0166693562526,0.0166679362283,0.016668477074,acq
861,0,0,0.960860197942,0,0,0,0,0,0,0,acq
862,0,0,0.913493733094,0.0164182432369,0,0,0.0361961708814,0,0,0.0243658498866,acq
863,0.0125001499046,0.012500310083,0.0125007583182,0.0125004523545,0.887495863499,0.0125004258828,0.0125005486551,0.0125001985579,0.0125003284167,0.0125009643284,earn
864,0.0166666856866,0.0166666689101,0.0166668575214,0.0166666700132,0.849999628585,0.0166666976466,0.0166667519102,0.0166666856186,0.0166666732878,0.0166666808207,earn
865,0,0.122665762225,0.137114257771,0.133523802049,0,0.0967331971044,0.313360845257,0.150782729204,0.0447161654736,0,acq
866,0,0,0,0,0,0.144517751584,0.0641144085653,0,0.036358758637,0.750130012437,interest
867,0,0,0,0,0,0,0.979542382504,0,0,0,acq
868,0,0,0,0,0,0,0.969996108477,0,0,0,acq
869,0.0166668336415,0.0166666917245,0.0166670731199,0.0166666677846,0.849998931092,0.0166668757119,0.0166667714927,0.0166666819663,0.0166666837298,0.0166667897371,earn
