ID,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,Class
1700,0.0166666857562,0.0166666689097,0.0166668730486,0.0166666700167,0.849999612849,0.0166666978728,0.0166667505277,0.0166666855277,0.0166666732797,0.0166666822121,earn
1701,0.699999971848,0.0333333349369,0.0333333382129,0.0333333333335,0.0333333333335,0.0333333333859,0.0333333333362,0.0333333525948,0.0333333333518,0.0333333356668,acq
1702,0,0,0,0,0.988310537301,0,0,0,0,0,earn
1703,0,0,0,0.165393872931,0,0,0,0,0.811744377002,0,trade
1704,0.0761192188053,0,0,0,0.899632263801,0,0,0,0,0,earn
1705,0.205770257648,0.0111116012427,0.705330623125,0.011111528715,0.0111146968617,0.0111123302871,0.0111137745776,0.011111688823,0.0111118432155,0.0111116555049,earn
1706,0.0166670984689,0.0166669738155,0.0166710664699,0.0166670070457,0.849990499836,0.0166674063758,0.0166687537057,0.0166666861643,0.016667181114,0.0166673270041,earn
1707,0,0.115141789654,0.803357202201,0,0.0235341860205,0,0,0.0492688248699,0,0,acq
1708,0,0.118571556468,0,0,0,0,0.863242204692,0,0,0,earn
1709,0,0.497837527311,0,0,0,0.296287361236,0.115139700655,0,0,0.0856922259992,acq
1710,0.016666673402,0.0166666668467,0.0166666841461,0.0166666673779,0.849999920089,0.0166666687998,0.0166667106187,0.0166666677321,0.0166666674176,0.0166666735696,earn
1711,0,0,0,0,0.881090367368,0.0718480641468,0,0,0,0,earn
1712,0,0,0,0,0.965380912754,0,0,0,0,0,earn
1713,0,0,0,0,0.969999297495,0,0,0,0,0,earn
1714,0.0166666857568,0.0166666689098,0.016666877685,0.0166666700168,0.84999960806,0.0166666978746,0.0166667506754,0.0166666855284,0.01666667328,0.0166666822127,earn
1715,0.0125000828278,0.0125003424576,0.012500226131,0.0125001663754,0.887497945314,0.0125004465384,0.0125002849869,0.0125001046403,0.0125001170167,0.0125002837121,earn
1716,0,0,0,0,0.0761270492365,0,0.78356375267,0,0,0.12030401587,acq
1717,0,0,0.343569949345,0,0,0.230345846788,0,0,0.414970350234,0,acq
1718,0.358052618227,0.083869455105,0,0.122364959859,0,0,0,0.423711346145,0,0,ship
1719,0,0.0951519679777,0.52288568556,0.0248811677724,0,0.0879714347179,0.264644414639,0,0,0,acq
1720,0,0.127859563164,0.0135759122394,0.333410312263,0,0,0.257965520535,0.130482523315,0.0900130553216,0.0458333395439,crude
1721,0,0,0,0,0.981999530324,0,0,0,0,0,earn
1722,0,0,0,0,0.979544922969,0,0,0,0,0,earn
1723,0.016666685759,0.01666666891,0.0166668869334,0.0166666700172,0.849999598738,0.0166666978767,0.0166667507406,0.0166666855304,0.0166666732807,0.0166666822142,earn
1724,0.0166666857563,0.0166666689097,0.0166668744125,0.0166666700167,0.849999611498,0.0166666978726,0.0166667505145,0.0166666855277,0.0166666732798,0.0166666822121,earn
1725,0,0,0,0,0.84557220657,0,0.127757706425,0,0,0,earn
1726,0,0,0.318871333415,0,0,0.193717256257,0.466192583985,0,0,0,acq
1727,0,0.484231521009,0,0.0531603795624,0,0,0.341316367685,0,0,0.115980764607,interest
1728,0,0,0.292549973686,0.30506448123,0,0,0.379047920524,0,0,0,acq
1729,0,0.277811573236,0,0.493489327841,0,0.148035826826,0,0.066706274221,0,0,ship
1730,0.0100015216508,0.01000034228,0.90999160892,0.0100002901526,0.0100014104518,0.0100008701389,0.0100026680576,0.010000391195,0.01000051847,0.010000378683,earn
1731,0,0,0,0,0,0,0.969996267903,0,0,0,acq
1732,0,0,0,0,0,0,0.974282779226,0,0,0,acq
1733,0,0,0,0.0882157793911,0.891780726423,0,0,0,0,0,earn
1734,0,0,0,0,0.0714989215029,0,0.912498902997,0,0,0,earn
1735,0.0713266692404,0,0,0.533918710702,0,0,0,0,0,0.367823590051,crude
1736,0,0,0,0.417460858381,0,0,0.559004787238,0,0,0,earn
1737,0.131609466188,0.166214122501,0.0271065580455,0,0,0,0,0.0952258354873,0.565665918413,0.0117824180109,grain
1738,0.699999972515,0.0333333349299,0.0333333381456,0.0333333333335,0.0333333333335,0.0333333333859,0.0333333333362,0.0333333520294,0.0333333333518,0.0333333356389,earn
1739,0.699999973413,0.0333333349236,0.0333333380811,0.0333333333335,0.0333333333335,0.0333333333859,0.0333333333362,0.0333333511902,0.0333333333518,0.0333333356514,earn
1740,0,0,0,0,0.965381575509,0,0,0,0,0,earn
1741,0,0,0,0.729316559319,0.122998640665,0,0,0,0.13601437038,0,grain
1742,0,0,0,0.0484621177049,0.114637048671,0.303517804058,0.513378585607,0,0,0,acq
1743,0,0,0,0,0.0241217434008,0,0.935874290961,0,0,0,earn
1744,0.0166666857596,0.0166666689101,0.0166668910097,0.0166666700173,0.849999594475,0.0166666978798,0.0166667509209,0.0166666855314,0.016666673281,0.0166666822149,earn
1745,0,0,0,0,0.967851199594,0,0,0,0,0,earn
1746,0.0362362667715,0,0.341081499909,0.0376646466219,0,0.101067178766,0.0980118505784,0.118427559704,0.26604008638,0,acq
1747,0,0,0,0,0,0,0.970961956485,0,0,0,earn
1748,0,0,0.232611108831,0,0.501816922032,0.226675917693,0,0,0,0,earn
1749,0,0,0.306614650955,0,0,0,0.477638215823,0,0,0.209763038813,acq
1750,0.123488791718,0.170240417709,0,0.645296235626,0,0,0,0.0263024293574,0.0323132867106,0,crude
1751,0,0,0,0,0.985712595064,0,0,0,0,0,earn
1752,0,0,0,0,0.949993536498,0,0,0,0,0,earn
1753,0,0,0.320494005063,0,0,0,0.665214868402,0,0,0,acq
1754,0,0,0,0,0.96086939353,0,0,0,0,0,earn
1755,0.0200006612567,0.0200004704313,0.0200068297036,0.0200005213234,0.819985361909,0.0200011326781,0.020003196415,0.0200000296057,0.0200007879593,0.0200010087183,earn
1756,0.011114043209,0.0111120075303,0.758053379748,0.0111116638216,0.0111125622722,0.153037256297,0.0111153009071,0.0111118463156,0.0111121027555,0.0111198371444,acq
1757,0,0,0.0660150304869,0.253731229429,0,0.355367677122,0,0,0.313344789983,0,grain
1758,0,0,0,0,0.249868168347,0,0.739170334926,0,0,0,earn
1759,0,0,0.0611909690781,0.263072781484,0.0763693367145,0,0.586319494874,0,0,0,earn
1760,0.0304640209392,0,0,0,0.159009538389,0,0.801774715329,0,0,0,earn
1761,0,0,0,0,0.0902036961697,0,0.669866119036,0.225342763737,0,0,earn
1762,0,0,0,0,0.971874277831,0,0,0,0,0,earn
1763,0.0100000033296,0.0100000047693,0.0100000644837,0.0100000209859,0.90999942132,0.0100000400888,0.0100002475825,0.0100000059605,0.0100000429771,0.0100001485022,earn
1764,0.699999977068,0.0333333348865,0.0333333377644,0.0333333333335,0.0333333333335,0.0333333333857,0.0333333333362,0.0333333479817,0.0333333333517,0.0333333355588,grain
1765,0.110343876716,0,0.0783616425655,0,0.1564421462,0,0.645172801698,0,0,0,earn
1766,0,0,0,0,0.986566584937,0,0,0,0,0,earn
1767,0,0.165057367767,0,0.113770223105,0,0.25424510964,0,0,0.42268734607,0.0395219303553,trade
1768,0,0,0,0,0.89901353542,0,0.0846560447438,0,0,0,earn
1769,0,0,0,0,0,0,0,0,0.979066722235,0,grain
1770,0.0125001988185,0.0125003244211,0.0125004312542,0.0125001621754,0.887497710018,0.012500414826,0.0125003079962,0.0125000741775,0.0125001887344,0.0125001875785,earn
1771,0,0,0.164115182824,0.704706219953,0,0,0,0.0384503818266,0,0.0886454463559,acq
1772,0,0,0.119149124026,0,0.521963134093,0,0.345679196204,0,0,0,earn
1773,0,0,0,0,0.979999446599,0,0,0,0,0,earn
1774,0,0,0,0,0,0,0.97631048163,0,0,0,acq
1775,0,0.0677479606556,0.29893243276,0,0,0,0.184873268426,0,0.383957733602,0.0585348383866,acq
1776,0.699999977068,0.0333333348865,0.0333333377644,0.0333333333335,0.0333333333335,0.0333333333857,0.0333333333362,0.0333333479817,0.0333333333517,0.0333333355588,grain
1777,0,0,0.960862239784,0,0,0,0,0,0,0,acq
1778,0.0200000075905,0.0200000001824,0.0200000532499,0.0200000009994,0.819999861347,0.020000003048,0.0200000612305,0.0200000016598,0.0200000011452,0.0200000095476,earn
1779,0,0.0915117823601,0.762860684273,0,0,0,0,0,0.118698551139,0,acq
1780,0,0,0.703105681296,0,0,0,0.269306054273,0,0,0,acq
1781,0,0,0,0,0.954998682352,0,0,0,0,0,earn
1782,0,0,0.343875765472,0,0,0,0.628534378498,0,0,0,acq
1783,0,0.369772901799,0,0.0727145296585,0,0.182225314816,0.0185984680914,0,0.325016307867,0.0299403452471,trade
1784,0,0,0,0,0,0,0.974282875558,0,0,0,acq
1785,0,0,0.582068252694,0,0,0,0.190098909789,0,0,0.210328816434,acq
1786,0,0,0.0224050312149,0,0.308013031585,0,0.654361145174,0,0,0,earn
1787,0,0,0.468053272568,0.130350662106,0,0,0.354921620725,0,0,0,acq
1788,0.0166670984683,0.0166669738151,0.0166710636789,0.0166670070452,0.849990502611,0.0166674063747,0.0166687537266,0.0166666861643,0.0166671811133,0.0166673270032,earn
1789,0,0,0,0,0.979999412886,0,0,0,0,0,earn
1790,0,0,0,0,0,0,0.974282239582,0,0,0,acq
1791,0,0,0,0,0,0,0.163127610253,0.120306585916,0.702837956633,0,grain
1792,0,0,0,0.0639547195362,0.187378815839,0,0.731162266025,0,0,0,earn
1793,0,0,0,0,0.970963480862,0,0,0,0,0,earn
1794,0,0,0,0,0.947056456717,0,0,0,0,0,earn
1795,0,0.123465316764,0,0.126318242999,0,0,0,0.0317847669455,0.711763754202,0,ship
1796,0,0,0,0,0.978048204894,0,0,0,0,0,earn
1797,0.699999971751,0.0333333349279,0.0333333380058,0.0333333333335,0.0333333333335,0.0333333333859,0.0333333333362,0.0333333529394,0.0333333333518,0.033333335635,crude
1798,0,0,0.338185577629,0,0,0,0.491710654529,0,0,0.136763924248,acq
1799,0,0,0.966660183816,0,0,0,0,0,0,0,acq
1800,0.69999997418,0.0333333349219,0.0333333381041,0.0333333333335,0.0333333333335,0.0333333333859,0.0333333333362,0.0333333504228,0.0333333333518,0.0333333356299,acq
1801,0.0100000088391,0.0100000371233,0.0100003457356,0.0100001609224,0.909997196627,0.0100003534732,0.0100011922578,0.0100000354069,0.0100002016901,0.0100004679243,earn
1802,0,0,0.609736915895,0.198048886087,0,0.0983874431548,0,0,0.0731334493032,0,acq
1803,0,0,0,0,0.94374920875,0,0,0,0,0,earn
1804,0,0,0,0.487471282166,0,0,0.133015824117,0,0.162721240341,0.200999145424,ship
1805,0.699999974021,0.0333333349162,0.0333333380207,0.0333333333335,0.0333333333335,0.0333333333858,0.0333333333362,0.033333350671,0.0333333333518,0.0333333356301,crude
1806,0,0,0,0,0.960859979216,0,0,0,0,0,earn
1807,0,0,0,0.215544094028,0,0,0,0,0.778054464993,0,grain
1808,0,0,0,0.38815628695,0.210227867101,0,0,0,0.389749296227,0,crude
1809,0,0,0,0,0,0,0,0,0.996702325326,0,grain
1810,0.0760993089366,0.789462212379,0.032319554246,0,0,0,0,0.0658751806648,0,0.0312429493071,interest
1811,0.699999972543,0.0333333349467,0.0333333381627,0.0333333333335,0.0333333333335,0.0333333333859,0.0333333333362,0.0333333519318,0.0333333333518,0.0333333356744,acq
1812,0.115967002495,0.0305863289646,0.163548347103,0.0387785557891,0,0.0761207711579,0.367693281209,0,0.149785990269,0.0564991105018,acq
1813,0,0,0,0.85467383231,0.115690503484,0,0,0,0,0,crude
1814,0,0,0,0,0.943749469578,0,0,0,0,0,earn
1815,0,0,0,0,0,0,0.949987779811,0,0,0,acq
1816,0,0,0.631549553183,0.153429949122,0.0207718746595,0,0.0506151295068,0.0848051278275,0.0171059630517,0.0393779911141,acq
1817,0,0,0.35952023637,0,0,0,0.61885575764,0,0,0,acq
1818,0,0,0,0,0.985482748038,0,0,0,0,0,earn
1819,0,0,0,0.269049066895,0.0789205392628,0,0.403571299824,0,0.241936301691,0,crude
1820,0,0,0,0,0.939994151941,0,0,0,0,0,earn
1821,0,0,0,0,0,0,0.880166387376,0,0,0.0955862104222,acq
1822,0,0,0,0,0.976922585965,0,0,0,0,0,earn
1823,0,0.26092646754,0,0.0526150333853,0,0,0,0.597943023315,0.0597489722623,0.0265826574966,interest
1824,0,0,0,0,0.91327121331,0,0.0508201872594,0,0,0.0268158032254,earn
1825,0,0,0,0,0.886459662477,0,0.0892940132081,0,0,0,earn
1826,0,0,0,0,0.978570462792,0,0,0,0,0,earn
1827,0,0,0,0.126258066725,0.0258239937909,0.298458865813,0.399753462397,0,0.147452950257,0,crude
1828,0,0.175422031091,0,0.0235950244846,0.11751363716,0,0.678743735247,0,0,0,earn
1829,0,0,0,0,0.930768400409,0,0,0,0,0,earn
1830,0.226752437873,0,0.738459124806,0,0,0,0,0,0,0,earn
1831,0.0125001916256,0.0125003298561,0.0125002716626,0.0125004494806,0.887496641976,0.0125004061974,0.0125005983031,0.0125001188052,0.0125003132164,0.0125006788771,earn
1832,0.149736000141,0.27404282303,0,0.0680666655817,0,0,0,0.0343687980266,0.471905608136,0,trade
1833,0,0.268204033057,0,0.251975262235,0,0.239208922022,0.016665684039,0.134373778227,0.036512360126,0.0513549770892,trade
1834,0,0,0.0170755501621,0.727451513679,0,0,0,0.249826646287,0,0,crude
1835,0,0,0,0,0.795363069658,0,0.18685575823,0,0,0,earn
1836,0,0.665362391839,0,0,0,0.107468509658,0,0,0.220167763088,0,trade
1837,0.699999972073,0.0333333349401,0.0333333381439,0.0333333333335,0.0333333333335,0.0333333333859,0.0333333333362,0.0333333524332,0.0333333333518,0.0333333356687,acq
1838,0.0808181891404,0,0.83270972379,0.0421254357203,0,0,0,0,0,0.0310107769206,acq
1839,0,0.972724555479,0,0,0,0,0,0,0,0,money-fx
1840,0,0.16698621828,0.0228648736943,0.400505881546,0,0,0,0.147859278017,0.255900312491,0,crude
1841,0,0.0394778681474,0,0.418894716861,0,0.249325014082,0,0,0.130264657004,0.15635435599,crude
1842,0,0.268048400043,0.244875041389,0.160559112199,0,0.232575337004,0.0874469374565,0,0,0,acq
1843,0,0,0,0,0,0,0.106256519815,0,0.86873887902,0,grain
1844,0,0.320933927032,0,0,0,0.192529004377,0,0,0.45272829857,0.0265786508505,trade
1845,0,0.151805474107,0,0.0680891806832,0,0.228949222017,0.0101046679411,0.116471370826,0.289678959596,0.124741782107,ship
1846,0.251762111937,0.227798883484,0,0.502486239537,0,0,0,0,0,0,ship
1847,0.0449772351668,0.410320944896,0.17907462921,0.0512642219982,0,0.038514251877,0,0.273409302741,0,0,acq
1848,0.172700633142,0.266818973837,0.12690000275,0.256539833419,0,0,0,0.0835031109399,0.088408094431,0,acq
1849,0,0,0,0,0,0,0.0859122047944,0,0.879774894596,0.0289682440487,grain
1850,0,0,0.444810916522,0,0,0,0.126660685379,0.0342781278814,0,0.386029651058,acq
1851,0.167170108668,0.115279369433,0,0.545593017035,0,0.0456788614124,0.0211302393504,0.0257978593811,0.0577651926149,0.0203270765363,ship
1852,0.066408658648,0,0,0,0,0,0.612112127926,0.071308335178,0.048527827811,0.195827754222,acq
1853,0,0,0.0818303181655,0,0.330293881144,0,0.55743799185,0,0,0,earn
1854,0,0.656059937263,0,0,0.0386596884532,0.0212765047817,0.202195920382,0.0350700609644,0.0418319471353,0,earn
1855,0.400855043935,0,0.195440713876,0,0,0.21763349411,0,0.0851033573829,0,0.0933896355174,acq
1856,0,0.099040445022,0,0,0,0,0.453822005893,0,0.440205566525,0,earn
1857,0,0,0,0,0,0.257118464922,0.679751887267,0,0.0319400027476,0.0240451269831,earn
1858,0,0,0,0,0,0,0,0,0.949994827253,0,grain
1859,0,0,0,0,0,0.797192592533,0.193049654162,0,0,0,trade
1860,0,0,0,0,0.0674020259897,0.0865520151804,0.634680627035,0.11311979679,0.0510211761686,0.0451074627461,earn
1861,0,0,0,0,0,0.656171960356,0,0,0.305724127837,0,trade
1862,0,0,0,0,0.525255356786,0.0741676051912,0.0829822605738,0,0,0.302208910088,earn
1863,0.250008697459,0,0,0,0.677252024148,0,0,0,0,0,earn
1864,0,0,0,0,0,0,0,0,0,0.985710402328,money-fx
1865,0,0,0,0,0.93315649985,0.0555749646395,0,0,0,0,earn
1866,0,0,0,0,0,0.152247769927,0,0,0,0.81138289028,money-fx
1867,0,0,0,0,0.976312464062,0,0,0,0,0,earn
1868,0,0.761773275109,0,0,0,0.144039899725,0,0,0.0542104463983,0.0380711314733,money-fx
1869,0,0,0,0,0.972723976703,0,0,0,0,0,earn
1870,0,0.147485361905,0,0,0.185615168258,0,0.497983099516,0,0.153528485225,0,earn
1871,0,0,0,0.0241396128171,0,0.154190333035,0.773109060725,0.0421078051029,0,0,earn
1872,0,0,0,0,0.627362139113,0,0.348389547389,0,0,0,earn
1873,0,0,0,0,0.799971301204,0,0.142879393933,0,0,0,earn
1874,0,0.0679746005648,0,0,0,0.179930965343,0.247456945798,0.053944421709,0.0165916347313,0.431705616789,earn
1875,0,0,0.259608631813,0,0,0.0673488919752,0.660971417344,0,0,0,acq
1876,0,0,0,0,0.27140305645,0.11838077449,0.588999807781,0,0,0,earn
1877,0.699999973211,0.0333333349236,0.0333333380456,0.0333333333335,0.0333333333335,0.0333333333859,0.0333333333362,0.0333333514476,0.0333333333518,0.0333333356315,trade
1878,0,0,0,0,0,0.597283537482,0.379183426734,0,0,0,trade
1879,0,0,0,0.0362565813261,0,0,0.537328838604,0,0,0.41212543861,earn
1880,0,0,0,0,0.975671096707,0,0,0,0,0,earn
1881,0,0.0420239519237,0,0.417955374706,0,0.248688440337,0,0,0.129669026004,0.155979819292,crude
1882,0.044978590826,0.410324766283,0.179075179225,0.0512667795064,0,0.0385104920888,0,0.273404777958,0,0,acq
1883,0,0.166951954839,0.0228658005476,0.400514132906,0,0,0,0.147896233889,0.255888441819,0,crude
1884,0,0,0,0,0,0,0,0,0,0.983330435073,money-fx
1885,0,0.160718920213,0,0,0,0.111102123771,0.63941662775,0,0.0847072207562,0,earn
1886,0,0.184563074592,0.121895101713,0,0,0,0,0,0.685002373016,0,grain
1887,0.111694347462,0,0.798609241316,0.0422304055493,0,0,0,0,0,0.0335098726484,acq
1888,0,0.972724491951,0,0,0,0,0,0,0,0,money-fx
1889,0,0,0,0,0.930768887351,0,0,0,0,0,earn
1890,0,0,0,0,0.947053288055,0,0,0,0,0,earn
1891,0,0.263450096874,0,0.133731084754,0,0.109446108717,0.455301409662,0,0.0343937796075,0,earn
1892,0.0166666857592,0.0166666689101,0.0166668896235,0.0166666700172,0.849999595985,0.0166666978766,0.0166667508026,0.0166666855308,0.0166666732809,0.0166666822145,earn
1893,0,0,0.183418078884,0,0,0,0.690641906864,0,0.0541201656095,0.0607065903406,acq
1894,0,0,0.287891637122,0.0589534289039,0,0.632559689579,0,0,0,0,acq
1895,0.699999973047,0.0333333349243,0.0333333381031,0.0333333333335,0.0333333333335,0.0333333333859,0.0333333333362,0.0333333515597,0.0333333333518,0.0333333356249,acq
1896,0,0,0,0,0.960861893379,0,0,0,0,0,earn
1897,0.165789667738,0.185959155445,0.635283970777,0,0,0,0,0,0,0,acq
1898,0,0,0,0,0.971873795995,0,0,0,0,0,earn
1899,0,0.748178590771,0,0.0595577631218,0,0,0,0.060948515514,0.12125357626,0,trade
1900,0,0,0,0,0.957142604639,0,0,0,0,0,earn
1901,0.204992004079,0.181422664977,0.0680710034495,0.315296815669,0,0,0,0.0697516596914,0.117647112037,0.0394847017528,acq
1902,0,0,0.383995123664,0,0,0,0.575999731847,0,0,0,acq
1903,0,0,0,0.219042020703,0.053446737636,0.0430312255927,0.552464740655,0.0367191746266,0.063362240342,0.0304981079951,earn
1904,0,0,0,0,0,0,0.966661867499,0,0,0,acq
1905,0,0,0,0.216152867815,0,0.145585020081,0.624533944336,0,0,0,crude
1906,0.699999971664,0.0333333349314,0.0333333381672,0.0333333333335,0.0333333333335,0.0333333333859,0.0333333333362,0.0333333528487,0.0333333333518,0.0333333356473,acq
1907,0,0,0.718485282489,0,0,0.14768357814,0,0,0,0.117548643764,acq
1908,0,0.042581183327,0,0,0.922632856654,0,0,0,0,0,earn
1909,0,0.734652685971,0,0.0630564829496,0,0,0.0605428151508,0.0876885026619,0,0.045285662092,money-fx
1910,0.349301300934,0.206997967847,0,0.166989778285,0,0,0,0.248136059271,0,0,ship
1911,0,0.328564257157,0,0,0,0.209183347272,0,0,0.422263213346,0.0294612031577,trade
1912,0,0.0190167704534,0,0.226289974279,0,0,0.0366058675186,0.411198735191,0.29673403504,0,crude
1913,0,0,0.672829133642,0,0,0,0.298596148696,0,0,0,earn
1914,0.016666673402,0.0166666668467,0.0166666841457,0.0166666673779,0.849999920096,0.0166666687998,0.0166667106122,0.0166666677321,0.0166666674176,0.0166666735696,earn
1915,0.0166666857576,0.0166666689099,0.0166668835095,0.016666670017,0.849999602414,0.0166666978753,0.0166667504937,0.0166666855293,0.0166666732804,0.0166666822136,earn
1916,0,0,0.6361965471,0,0,0,0.316736566373,0,0,0,earn
1917,0.280778516075,0,0.0892361729721,0,0,0,0.431309708678,0.0252758621263,0,0.165333162642,acq
1918,0,0,0,0,0.947057750453,0,0,0,0,0,earn
1919,0.699999974365,0.0333333349201,0.0333333380293,0.0333333333335,0.0333333333335,0.0333333333858,0.0333333333362,0.0333333503294,0.0333333333518,0.0333333356157,earn
1920,0,0,0,0,0,0.151803635547,0,0,0,0.820605424538,money-fx
1921,0.0100000031596,0.0100000048051,0.0100014983425,0.0100000268706,0.90999657744,0.0100000863756,0.0100015623685,0.0100000226529,0.0100000591374,0.0100001588473,earn
1922,0,0,0,0.242418028773,0,0,0.735953134621,0,0,0,earn
1923,0.0200000075905,0.0200000001824,0.0200000532288,0.0200000009994,0.819999861374,0.020000003048,0.0200000612247,0.0200000016598,0.0200000011452,0.0200000095476,earn
1924,0,0,0,0,0.935713991863,0,0,0,0,0,earn
1925,0,0,0.203703317174,0.0373234570117,0,0,0.574792731806,0,0.0726008313423,0.102649429455,acq
1926,0,0,0,0,0,0,0,0.70810082776,0.266087107451,0,grain
1927,0,0,0.71161763928,0,0,0,0.278625038593,0,0,0,acq
1928,0,0,0,0,0.833482429222,0,0.15401505155,0,0,0,earn
1929,0,0,0,0.26283131579,0,0,0,0,0,0.712163396021,acq
1930,0.0142859049221,0.0142858329574,0.0142859818462,0.0142857363868,0.871426852398,0.0142858843074,0.0142860203416,0.0142858080704,0.0142858671446,0.0142861116255,earn
1931,0,0,0.159202307199,0.0704565626166,0,0,0.754428330458,0,0,0,acq
1932,0,0,0,0,0.97566927014,0,0,0,0,0,earn
1933,0,0,0,0,0.976313865033,0,0,0,0,0,earn
1934,0,0,0,0,0.947057485932,0,0,0,0,0,earn
1935,0,0,0,0,0.939996263507,0,0,0,0,0,earn
1936,0,0.0837588309607,0,0,0.0432294032801,0.105956022372,0.722731413809,0,0,0.0421405345382,earn
1937,0,0,0,0,0,0,0.546725613713,0,0,0.439938045399,acq
1938,0.0166666857567,0.0166666689098,0.0166668769857,0.0166666700168,0.849999608902,0.0166666978739,0.016666750534,0.0166666855283,0.01666667328,0.0166666822126,earn
1939,0.107179874674,0.0384071487487,0.577722554324,0,0,0,0.225804480008,0,0,0.0442178638716,acq
1940,0,0,0,0.11111819702,0,0.101884294746,0.417616251625,0,0.304874891812,0.0625604060937,earn
1941,0.111052777914,0.693115594698,0.150979206182,0,0,0,0.0392957717391,0,0,0,acq
1942,0,0,0.85588786489,0,0,0,0.107745872327,0,0,0,acq
1943,0,0,0.225303959879,0,0,0,0,0.125097432018,0,0.612747981096,acq
1944,0,0,0,0,0,0.968962779071,0,0,0,0,trade
1945,0,0,0,0,0.970966732531,0,0,0,0,0,earn
1946,0.0166666857608,0.0166666689103,0.0166668988871,0.0166666700175,0.849999586893,0.0166666978807,0.0166667506213,0.0166666855323,0.0166666732814,0.0166666822159,earn
1947,0.0166666857579,0.0166666689099,0.0166668825792,0.016666670017,0.849999603171,0.0166666978756,0.0166667506659,0.0166666855296,0.0166666732804,0.0166666822136,earn
1948,0.0166666857567,0.0166666689098,0.016666877578,0.0166666700168,0.849999608409,0.0166666978719,0.0166667504374,0.0166666855282,0.01666667328,0.0166666822125,earn
1949,0,0.0564814524785,0,0.224816177215,0,0,0,0.241172345904,0.47421436192,0,crude
1950,0,0,0.347357884122,0.187952901896,0,0.0577619387429,0.350043324793,0,0,0.0457710167916,acq
1951,0.0166666857597,0.0166666689101,0.0166668909872,0.0166666700173,0.849999594984,0.016666697877,0.0166667504382,0.0166666855308,0.0166666732809,0.0166666822148,earn
1952,0.0142858282876,0.0142857498908,0.0142857266529,0.0142857184553,0.871428029785,0.0142857232403,0.0142857855049,0.0142858720438,0.0142858428927,0.0142857232463,earn
1953,0,0,0,0,0.918180729199,0,0,0,0,0,earn
1954,0,0.550329138345,0,0.180796804124,0,0,0,0,0.26073248848,0,trade
1955,0,0,0,0,0.939997436122,0,0,0,0,0,earn
1956,0,0.0665834158552,0,0.0605859531018,0,0,0.428319946319,0.250417767223,0,0.191528116507,earn
1957,0,0,0,0,0.943748985964,0,0,0,0,0,earn
1958,0,0.97804534215,0,0,0,0,0,0,0,0,money-fx
1959,0,0,0,0,0.939999511695,0,0,0,0,0,earn
1960,0,0,0.665043907183,0,0,0,0.289422316662,0,0.0374862264771,0,acq
1961,0.699999972855,0.0333333349335,0.03333333805,0.0333333333335,0.0333333333335,0.0333333333859,0.0333333333362,0.0333333518088,0.0333333333518,0.0333333356114,grain
1962,0.699999977068,0.0333333348865,0.0333333377644,0.0333333333335,0.0333333333335,0.0333333333857,0.0333333333362,0.0333333479817,0.0333333333517,0.0333333355588,earn
1963,0.699999972017,0.0333333349327,0.03333333805,0.0333333333335,0.0333333333335,0.0333333333859,0.0333333333362,0.0333333526288,0.0333333333518,0.0333333356308,grain
1964,0.69999997233,0.0333333349298,0.0333333381456,0.0333333333335,0.0333333333335,0.0333333333859,0.0333333333362,0.0333333522046,0.0333333333518,0.0333333356488,acq
1965,0.699999971707,0.033333334925,0.0333333380414,0.0333333333335,0.0333333333335,0.0333333333859,0.0333333333362,0.0333333529582,0.0333333333518,0.0333333356274,acq
1966,0.699999971404,0.0333333349365,0.0333333381986,0.0333333333335,0.0333333333335,0.0333333333859,0.0333333333362,0.0333333530852,0.0333333333518,0.0333333356345,acq
1967,0.0166666857638,0.0166666689106,0.0166669102269,0.0166666700179,0.84999957507,0.0166666978854,0.0166667510901,0.0166666855349,0.0166666732822,0.0166666822179,earn
1968,0,0,0,0,0,0,0.865758633621,0.118853712031,0,0,earn
1969,0,0,0,0,0.924999232076,0,0,0,0,0,earn
1970,0,0.534035763292,0,0.0499293210791,0,0,0,0,0.367219679715,0.0373340180718,grain
1971,0,0,0,0,0.21557118104,0.0346409679452,0.61944499654,0.125463884039,0,0,earn
1972,0,0,0,0,0.966665687507,0,0,0,0,0,earn
1973,0.699999971236,0.03333333492,0.0333333381139,0.0333333333335,0.0333333333335,0.0333333333859,0.0333333333362,0.0333333533414,0.0333333333518,0.0333333356477,money-fx
1974,0,0,0,0,0,0,0,0,0.981246526184,0,grain
1975,0,0.194749070402,0,0,0,0.771912679163,0,0,0,0,money-fx
1976,0,0.0929206053401,0.441634599925,0,0,0.437437563485,0,0,0,0,acq
1977,0,0,0,0,0.93570491044,0,0,0,0,0,earn
1978,0.0252443705384,0,0.560440870431,0,0,0,0.353024898067,0,0,0.0576524818347,acq
1979,0,0,0,0,0.858218017382,0,0.131114489126,0,0,0,earn
1980,0,0,0,0,0.977497990141,0,0,0,0,0,earn
1981,0.0148894844317,0,0.297012561121,0,0,0.0820228992779,0.599951683836,0,0,0,acq
1982,0,0,0,0,0.968960622109,0,0,0,0,0,earn
1983,0,0.35060935515,0.0738277462561,0,0,0,0,0.0663562262474,0.503597898784,0,grain
